Worker_ID,Zone,Temperature,Gas_Level,Humidity,Machine_Vibration,Noise_Level,Worker_Fatigue,PPE_Status,Risk_Level
Worker-4239,Refinery Zone,25.52,4.55,54.23,3.35,66.96,15.75,Available,SAFE
Worker-4240,Steel Furnace,37.16,39.69,42.93,3.94,105.48,20.75,Available,SAFE
Worker-4241,Power Station,34.14,26.49,60.49,3.3,72.96,18.87,Available,SAFE
Worker-4242,Assembly Line,34.2,55.04,100.0,5.99,57.5,93.1,Available,SAFE
Worker-4243,Chemical Plant,55.03,62.42,64.11,2.28,74.2,35.2,Available,SAFE
Worker-4244,Chemical Plant,43.55,12.89,48.12,9.16,97.14,56.31,Missing,WARNING
Worker-4245,Steel Furnace,67.04,40.57,64.15,3.19,68.96,33.87,Available,SAFE
Worker-4246,Refinery Zone,57.65,50.22,96.93,7.99,94.44,32.04,Missing,CRITICAL
Worker-4247,Chemical Plant,40.42,75.42,50.27,3.22,53.95,29.44,Missing,WARNING
Worker-4248,Assembly Line,32.4,30.68,77.13,6.84,110.92,39.22,Available,SAFE
Worker-4249,Assembly Line,37.83,53.7,26.92,5.75,85.48,37.51,Available,SAFE
Worker-4250,Mining Area,48.86,49.78,45.3,3.47,85.99,88.15,Missing,WARNING
Worker-4251,Steel Furnace,55.08,42.61,70.58,9.33,72.48,66.14,Missing,CRITICAL
Worker-4252,Chemical Plant,39.03,14.15,65.52,8.63,98.79,80.26,Missing,WARNING
Worker-4253,Assembly Line,44.37,63.48,56.28,4.16,65.92,78.81,Missing,WARNING
Worker-4254,Chemical Plant,58.34,72.65,71.34,1.56,50.02,16.93,Available,WARNING
Worker-4255,Chemical Plant,45.41,39.95,50.08,3.61,77.86,82.37,Available,SAFE
Worker-4256,Mining Area,42.43,38.97,83.28,3.29,69.86,94.76,Available,SAFE
Worker-4257,Steel Furnace,26.48,5.66,67.25,3.19,59.79,63.45,Missing,SAFE
Worker-4258,Chemical Plant,36.92,11.74,68.69,2.39,87.98,61.66,Available,SAFE
Worker-4259,Mining Area,33.81,50.86,26.25,5.2,70.18,76.05,Missing,WARNING
Worker-4260,Refinery Zone,22.67,29.81,47.39,9.68,117.81,28.61,Available,SAFE
Worker-4261,Chemical Plant,69.99,63.27,53.14,7.18,99.01,35.77,Missing,CRITICAL
Worker-4262,Steel Furnace,58.92,41.22,82.78,1.23,66.06,18.73,Available,SAFE
Worker-4263,Refinery Zone,26.02,69.45,58.3,4.86,87.04,67.64,Available,SAFE
Worker-4264,Mining Area,42.85,84.24,73.37,3.88,61.0,24.88,Missing,WARNING
Worker-4265,Chemical Plant,33.92,50.93,61.57,9.87,80.58,38.81,Missing,WARNING
Worker-4266,Steel Furnace,32.39,43.23,18.89,4.02,77.9,64.03,Missing,SAFE
Worker-4267,Mining Area,52.25,29.72,76.05,4.28,78.17,93.53,Missing,WARNING
Worker-4268,Assembly Line,51.07,46.62,86.57,6.05,81.95,15.42,Available,SAFE
Worker-4269,Chemical Plant,39.47,49.06,51.6,6.7,61.46,92.99,Available,SAFE
Worker-4270,Steel Furnace,60.96,34.63,20.38,6.05,67.72,32.14,Available,SAFE
Worker-4271,Assembly Line,20.0,20.29,52.75,5.54,105.88,20.63,Missing,WARNING
Worker-4272,Chemical Plant,53.7,82.1,75.56,3.39,96.88,66.73,Missing,WARNING
Worker-4273,Chemical Plant,50.4,66.22,40.87,2.05,63.4,14.27,Missing,SAFE
Worker-4274,Assembly Line,32.95,64.32,58.61,5.34,68.58,24.38,Missing,SAFE
Worker-4275,Chemical Plant,36.49,51.08,37.14,2.76,78.56,43.41,Missing,SAFE
Worker-4276,Chemical Plant,25.09,15.57,55.87,8.74,77.42,79.38,Missing,WARNING
Worker-4277,Refinery Zone,33.62,71.46,51.16,2.12,84.0,13.82,Available,SAFE
Worker-4278,Chemical Plant,42.54,54.39,55.71,9.17,82.87,86.83,Missing,WARNING
Worker-4279,Power Station,44.89,65.35,43.63,7.47,40.0,35.53,Available,SAFE
Worker-4280,Steel Furnace,42.68,47.3,38.93,3.64,76.31,31.98,Available,SAFE
Worker-4281,Mining Area,38.96,56.13,71.04,5.49,86.58,29.88,Missing,SAFE
Worker-4282,Assembly Line,42.05,6.7,60.32,9.58,69.99,23.15,Available,SAFE
Worker-4283,Refinery Zone,52.67,47.03,49.01,9.02,93.52,90.01,Available,WARNING
Worker-4284,Steel Furnace,20.0,43.39,24.73,2.91,56.76,62.57,Missing,SAFE
Worker-4285,Power Station,23.64,104.55,32.81,1.54,108.01,40.22,Available,WARNING
Worker-4286,Steel Furnace,53.5,78.41,37.08,6.69,64.8,85.44,Missing,WARNING
Worker-4287,Power Station,61.53,57.88,96.16,9.07,78.57,75.72,Missing,CRITICAL
Worker-4288,Chemical Plant,42.86,66.2,64.74,8.83,90.76,13.35,Available,SAFE
Worker-4289,Assembly Line,59.17,55.71,70.03,8.42,54.79,34.48,Missing,CRITICAL
Worker-4290,Refinery Zone,66.35,0.0,48.64,1.89,75.47,18.54,Available,SAFE
Worker-4291,Chemical Plant,31.81,24.44,69.5,7.88,106.63,15.94,Available,SAFE
Worker-4292,Assembly Line,20.0,40.74,69.27,8.82,90.6,13.95,Missing,WARNING
Worker-4293,Power Station,49.79,89.04,60.58,5.86,101.24,14.4,Missing,WARNING
Worker-4294,Refinery Zone,26.81,67.52,57.59,8.81,82.16,91.57,Missing,WARNING
Worker-4295,Mining Area,40.3,59.66,67.95,5.39,55.11,18.39,Available,SAFE
Worker-4296,Power Station,54.89,91.57,66.06,6.17,95.15,47.46,Missing,WARNING
Worker-4297,Chemical Plant,54.09,43.76,56.71,6.9,52.86,46.81,Available,SAFE
Worker-4298,Refinery Zone,30.16,19.79,45.96,8.85,51.04,52.94,Available,SAFE
Worker-4299,Mining Area,35.84,10.67,65.84,4.13,73.88,81.09,Available,SAFE
Worker-4300,Assembly Line,41.1,41.26,61.78,3.8,67.15,47.7,Available,SAFE
Worker-4301,Steel Furnace,36.52,62.88,77.0,5.43,65.58,80.35,Missing,WARNING
Worker-4302,Assembly Line,24.93,3.69,84.37,4.73,67.54,48.62,Available,SAFE
Worker-4303,Power Station,39.06,55.12,46.05,8.09,53.94,41.68,Missing,WARNING
Worker-4304,Refinery Zone,24.11,28.96,84.22,1.63,84.88,62.61,Missing,SAFE
Worker-4305,Refinery Zone,45.46,31.55,42.81,5.2,53.4,88.8,Missing,WARNING
Worker-4306,Refinery Zone,49.72,48.79,68.82,6.79,69.91,93.44,Missing,WARNING
Worker-4307,Mining Area,37.78,24.62,31.72,3.27,52.56,47.69,Available,SAFE
Worker-4308,Refinery Zone,24.27,71.05,64.48,5.13,65.96,57.3,Missing,WARNING
Worker-4309,Mining Area,59.63,42.21,75.7,5.6,77.18,34.87,Available,SAFE
Worker-4310,Assembly Line,50.03,0.0,98.88,3.02,81.22,66.0,Missing,WARNING
Worker-4311,Chemical Plant,55.36,72.24,65.07,4.64,74.81,19.06,Available,WARNING
Worker-4312,Refinery Zone,37.32,59.3,43.0,1.15,86.29,23.58,Available,SAFE
Worker-4313,Power Station,32.42,38.44,72.32,7.93,60.92,79.49,Missing,WARNING
Worker-4314,Chemical Plant,40.94,74.04,61.56,5.24,97.05,71.08,Available,WARNING
Worker-4315,Refinery Zone,54.67,29.06,39.34,2.07,71.09,24.02,Available,SAFE
Worker-4316,Assembly Line,24.56,21.56,71.83,2.88,64.73,88.55,Missing,WARNING
Worker-4317,Assembly Line,55.66,52.49,97.02,6.58,85.49,80.65,Available,WARNING
Worker-4318,Refinery Zone,49.67,74.12,73.38,9.37,79.2,66.46,Available,WARNING
Worker-4319,Power Station,34.93,27.16,88.51,3.6,112.29,27.65,Available,SAFE
Worker-4320,Refinery Zone,62.14,58.34,73.53,8.99,92.93,28.47,Missing,CRITICAL
Worker-4321,Refinery Zone,48.78,23.54,66.3,9.67,99.75,77.62,Available,WARNING
Worker-4322,Mining Area,39.99,48.81,64.13,2.78,69.31,12.45,Missing,SAFE
Worker-4323,Power Station,55.15,28.0,86.65,1.09,87.52,37.73,Missing,WARNING
Worker-4324,Assembly Line,30.95,87.45,63.36,6.78,60.54,79.39,Available,WARNING
Worker-4325,Refinery Zone,20.0,31.86,65.58,9.43,40.0,72.49,Available,SAFE
Worker-4326,Chemical Plant,27.25,51.77,60.15,7.56,51.17,73.84,Missing,WARNING
Worker-4327,Mining Area,40.65,40.04,74.53,5.91,70.99,37.21,Available,SAFE
Worker-4328,Assembly Line,32.8,35.25,89.16,9.72,72.32,52.64,Available,SAFE
Worker-4329,Steel Furnace,52.58,22.02,58.79,8.65,75.72,80.49,Available,SAFE
Worker-4330,Mining Area,83.81,15.6,79.6,1.15,98.67,20.41,Missing,WARNING
Worker-4331,Steel Furnace,52.39,28.74,93.29,7.95,40.0,38.98,Available,SAFE
Worker-4332,Power Station,39.45,84.91,29.76,9.68,52.76,75.62,Missing,CRITICAL
Worker-4333,Refinery Zone,37.03,55.43,55.56,6.62,65.19,62.41,Available,SAFE
Worker-4334,Steel Furnace,38.78,2.26,16.85,5.89,79.79,90.45,Missing,WARNING
Worker-4335,Mining Area,43.94,24.89,73.1,5.45,108.56,40.09,Available,SAFE
Worker-4336,Mining Area,30.44,7.74,37.4,7.94,82.59,58.9,Missing,WARNING
Worker-4337,Refinery Zone,45.13,1.04,55.24,6.75,47.27,28.04,Available,SAFE
Worker-4338,Chemical Plant,47.91,59.69,52.85,8.46,90.81,42.15,Available,SAFE
Worker-4339,Refinery Zone,50.17,39.83,64.24,5.86,74.64,74.39,Missing,SAFE
Worker-4340,Chemical Plant,44.98,39.04,76.86,2.42,89.16,45.61,Missing,SAFE
Worker-4341,Power Station,31.47,40.4,86.98,3.7,70.0,46.77,Missing,WARNING
Worker-4342,Steel Furnace,67.7,59.23,75.92,7.54,94.23,15.02,Available,WARNING
Worker-4343,Refinery Zone,67.33,49.49,71.75,4.71,92.41,89.93,Available,WARNING
Worker-4344,Chemical Plant,44.49,64.44,75.52,8.3,98.36,76.95,Available,WARNING
Worker-4345,Refinery Zone,38.31,30.47,75.61,8.3,63.52,52.1,Available,SAFE
Worker-4346,Steel Furnace,63.31,52.54,54.08,5.34,72.53,87.67,Missing,WARNING
Worker-4347,Power Station,36.63,75.39,63.63,8.51,63.45,66.52,Available,WARNING
Worker-4348,Power Station,29.88,39.99,55.07,3.02,84.05,79.36,Missing,WARNING
Worker-4349,Steel Furnace,22.61,70.79,37.6,8.95,80.42,25.99,Available,WARNING
Worker-4350,Refinery Zone,69.77,120.96,27.33,8.86,94.68,47.77,Missing,CRITICAL
Worker-4351,Refinery Zone,59.36,80.24,65.7,5.96,57.21,86.38,Missing,CRITICAL
Worker-4352,Chemical Plant,41.49,33.09,80.13,6.82,107.07,28.55,Missing,WARNING
Worker-4353,Refinery Zone,39.41,8.32,62.95,4.58,58.34,34.96,Available,SAFE
Worker-4354,Mining Area,29.58,28.83,33.48,7.28,67.1,20.53,Missing,WARNING
Worker-4355,Assembly Line,53.9,51.5,55.29,3.27,69.75,30.81,Missing,SAFE
Worker-4356,Chemical Plant,55.55,1.01,58.39,3.22,68.53,61.56,Missing,WARNING
Worker-4357,Assembly Line,45.19,53.57,21.91,8.06,53.51,16.12,Missing,WARNING
Worker-4358,Power Station,43.62,57.85,63.65,1.17,86.21,73.63,Available,SAFE
Worker-4359,Refinery Zone,28.81,5.28,61.69,7.7,50.41,33.21,Available,SAFE
Worker-4360,Chemical Plant,47.84,30.8,46.04,9.8,87.42,88.15,Missing,WARNING
Worker-4361,Assembly Line,48.18,14.64,21.04,9.86,112.64,15.07,Missing,WARNING
Worker-4362,Mining Area,26.66,58.19,90.21,3.22,77.95,43.44,Available,SAFE
Worker-4363,Assembly Line,23.4,54.42,89.02,8.38,67.09,30.79,Available,SAFE
Worker-4364,Mining Area,34.71,51.86,60.84,3.02,66.81,16.71,Available,SAFE
Worker-4365,Power Station,44.77,89.08,72.09,7.57,96.85,36.13,Available,WARNING
Worker-4366,Refinery Zone,54.59,7.51,70.8,5.71,64.73,29.29,Available,SAFE
Worker-4367,Refinery Zone,53.09,48.79,57.82,5.2,68.39,58.4,Missing,SAFE
Worker-4368,Chemical Plant,58.09,45.39,42.91,9.6,74.03,10.35,Available,WARNING
Worker-4369,Steel Furnace,24.11,30.11,59.06,2.54,43.98,67.2,Available,SAFE
Worker-4370,Mining Area,23.22,17.99,100.0,2.28,40.0,70.16,Missing,WARNING
Worker-4371,Chemical Plant,39.75,60.1,71.1,2.65,61.39,13.51,Available,SAFE
Worker-4372,Chemical Plant,24.63,60.55,71.05,2.6,69.3,79.61,Missing,WARNING
Worker-4373,Assembly Line,32.59,45.1,70.38,2.47,81.19,71.68,Available,SAFE
Worker-4374,Power Station,68.73,36.44,57.62,9.4,48.63,39.08,Missing,CRITICAL
Worker-4375,Mining Area,56.44,84.05,70.4,2.32,80.54,32.24,Available,WARNING
Worker-4376,Chemical Plant,59.55,68.78,38.46,2.94,89.46,66.64,Missing,WARNING
Worker-4377,Steel Furnace,53.11,18.76,11.41,3.7,71.8,90.54,Missing,WARNING
Worker-4378,Chemical Plant,88.01,54.47,62.94,9.62,83.59,19.04,Missing,CRITICAL
Worker-4379,Power Station,38.38,68.24,67.22,3.44,81.3,44.75,Available,SAFE
Worker-4380,Chemical Plant,37.48,52.07,51.11,9.23,80.83,33.49,Missing,WARNING
Worker-4381,Chemical Plant,30.35,49.82,47.18,5.38,44.23,10.01,Missing,SAFE
Worker-4382,Power Station,42.52,83.41,30.83,6.47,77.39,55.66,Available,SAFE
Worker-4383,Chemical Plant,37.61,29.2,36.67,4.08,97.81,21.21,Available,SAFE
Worker-4384,Chemical Plant,20.0,67.1,83.17,6.26,91.92,33.47,Missing,WARNING
Worker-4385,Mining Area,20.0,46.45,64.1,5.44,81.2,92.06,Available,SAFE
Worker-4386,Steel Furnace,20.0,58.38,61.95,8.74,56.95,83.67,Available,SAFE
Worker-4387,Assembly Line,21.46,83.5,84.63,4.7,89.12,50.48,Available,SAFE
Worker-4388,Mining Area,56.47,54.17,52.51,6.26,97.5,87.0,Missing,CRITICAL
Worker-4389,Chemical Plant,45.53,46.27,73.6,1.91,57.85,85.98,Available,SAFE
Worker-4390,Refinery Zone,51.39,21.99,86.73,5.96,85.64,15.06,Available,SAFE
Worker-4391,Power Station,32.19,82.6,92.46,5.74,88.92,75.45,Available,WARNING
Worker-4392,Mining Area,56.45,75.62,59.89,7.36,76.42,77.81,Missing,CRITICAL
Worker-4393,Assembly Line,33.67,0.0,56.49,1.01,40.0,86.43,Available,SAFE
Worker-4394,Power Station,30.13,23.14,48.63,6.92,91.41,79.83,Missing,WARNING
Worker-4395,Steel Furnace,54.49,61.4,10.06,6.01,75.2,35.4,Available,SAFE
Worker-4396,Assembly Line,20.0,40.49,70.96,7.06,52.64,80.48,Missing,WARNING
Worker-4397,Assembly Line,50.71,62.45,52.82,1.99,78.04,79.07,Missing,WARNING
Worker-4398,Power Station,34.92,13.94,53.26,7.98,67.16,32.26,Available,SAFE
Worker-4399,Mining Area,27.42,40.71,83.33,4.26,93.18,76.7,Available,SAFE
Worker-4400,Assembly Line,56.76,18.43,54.48,3.37,71.36,20.44,Missing,WARNING
Worker-4401,Power Station,37.6,20.44,77.13,2.76,71.35,92.6,Available,SAFE
Worker-4402,Chemical Plant,48.02,49.09,61.09,8.1,76.86,47.21,Available,SAFE
Worker-4403,Chemical Plant,56.41,45.46,51.06,7.86,72.62,58.72,Available,WARNING
Worker-4404,Power Station,24.4,61.49,82.53,2.19,45.27,47.17,Available,SAFE
Worker-4405,Power Station,51.46,36.04,57.4,6.68,66.78,87.61,Available,SAFE
Worker-4406,Refinery Zone,48.46,49.02,71.45,4.62,69.76,63.9,Missing,SAFE
Worker-4407,Mining Area,20.0,0.0,18.41,8.13,88.46,63.86,Missing,WARNING
Worker-4408,Assembly Line,29.15,63.64,61.14,2.77,78.33,73.79,Missing,SAFE
Worker-4409,Steel Furnace,83.81,78.3,49.37,9.51,53.19,34.23,Available,CRITICAL
Worker-4410,Steel Furnace,60.98,15.78,65.71,4.48,44.42,91.73,Available,WARNING
Worker-4411,Chemical Plant,74.05,6.35,87.41,4.38,40.92,44.09,Available,WARNING
Worker-4412,Mining Area,48.76,15.66,33.03,5.88,79.06,92.71,Missing,WARNING
Worker-4413,Power Station,42.57,90.72,62.92,2.22,91.11,56.54,Missing,WARNING
Worker-4414,Mining Area,53.25,28.61,58.18,4.91,81.11,45.83,Available,SAFE
Worker-4415,Steel Furnace,58.64,28.41,47.67,8.55,78.33,25.9,Missing,CRITICAL
Worker-4416,Mining Area,44.23,49.97,45.96,4.1,78.87,78.2,Missing,WARNING
Worker-4417,Mining Area,58.73,43.71,74.69,9.84,77.58,48.58,Missing,CRITICAL
Worker-4418,Chemical Plant,63.2,50.9,69.57,6.33,67.63,71.67,Available,SAFE
Worker-4419,Chemical Plant,46.17,41.93,79.56,5.58,62.88,33.34,Available,SAFE
Worker-4420,Power Station,62.85,84.78,57.85,3.63,75.87,87.29,Available,CRITICAL
Worker-4421,Assembly Line,52.75,42.86,80.23,4.57,89.46,87.1,Missing,WARNING
Worker-4422,Steel Furnace,73.89,57.1,64.95,8.91,59.78,25.15,Available,WARNING
Worker-4423,Refinery Zone,33.18,37.69,56.68,5.34,76.12,33.1,Available,SAFE
Worker-4424,Chemical Plant,39.34,44.48,80.71,3.1,116.05,64.96,Missing,WARNING
Worker-4425,Steel Furnace,39.82,59.9,69.67,1.3,94.75,41.89,Missing,WARNING
Worker-4426,Refinery Zone,71.29,46.47,39.67,1.87,104.5,25.42,Missing,WARNING
Worker-4427,Power Station,22.56,0.0,75.39,2.81,93.21,60.57,Missing,WARNING
Worker-4428,Power Station,44.12,38.05,49.25,8.52,103.24,92.97,Missing,WARNING
Worker-4429,Power Station,29.3,52.9,83.88,6.67,82.63,76.82,Missing,WARNING
Worker-4430,Assembly Line,51.44,54.17,72.27,6.89,67.29,34.63,Missing,SAFE
Worker-4431,Steel Furnace,62.43,51.3,49.03,2.66,43.85,54.21,Available,SAFE
Worker-4432,Assembly Line,22.67,44.48,44.72,1.56,81.91,42.72,Available,SAFE
Worker-4433,Assembly Line,20.0,23.68,43.68,2.47,50.49,44.29,Available,SAFE
Worker-4434,Chemical Plant,42.54,51.01,43.48,4.19,83.51,37.3,Available,SAFE
Worker-4435,Refinery Zone,43.3,62.18,77.35,2.27,107.25,89.86,Available,SAFE
Worker-4436,Assembly Line,39.35,41.81,39.35,1.83,49.92,62.7,Available,SAFE
Worker-4437,Steel Furnace,63.49,8.44,69.73,7.44,54.89,24.59,Missing,CRITICAL
Worker-4438,Refinery Zone,34.86,32.11,43.76,5.84,110.7,14.02,Missing,WARNING
Worker-4439,Refinery Zone,41.97,50.54,47.71,2.23,70.98,66.59,Missing,SAFE
Worker-4440,Steel Furnace,61.34,74.64,72.13,5.56,76.4,48.2,Missing,CRITICAL
Worker-4441,Steel Furnace,39.13,38.84,22.05,5.72,84.87,27.52,Available,SAFE
Worker-4442,Mining Area,58.57,33.27,84.32,3.06,60.06,63.11,Available,SAFE
Worker-4443,Chemical Plant,60.47,66.9,69.37,4.79,67.13,28.39,Missing,WARNING
Worker-4444,Chemical Plant,61.65,48.25,28.94,2.02,52.51,84.99,Available,WARNING
Worker-4445,Steel Furnace,63.8,57.2,35.32,3.86,40.0,47.27,Missing,WARNING
Worker-4446,Assembly Line,42.66,106.29,28.06,9.51,71.28,72.48,Available,WARNING
Worker-4447,Refinery Zone,64.68,63.73,57.03,4.79,72.07,23.38,Missing,WARNING
Worker-4448,Chemical Plant,48.65,72.63,47.6,6.32,71.2,19.91,Available,SAFE
Worker-4449,Steel Furnace,56.76,60.74,36.6,8.08,77.94,36.17,Available,WARNING
Worker-4450,Mining Area,42.58,7.01,55.6,9.15,84.17,14.56,Available,SAFE
Worker-4451,Steel Furnace,48.66,32.21,48.29,2.23,55.25,38.24,Missing,SAFE
Worker-4452,Refinery Zone,59.55,22.47,62.45,7.52,76.09,69.06,Available,WARNING
Worker-4453,Mining Area,55.44,53.82,39.03,7.67,53.62,29.44,Available,WARNING
Worker-4454,Steel Furnace,46.1,66.72,80.06,3.81,60.48,91.88,Available,SAFE
Worker-4455,Chemical Plant,40.08,31.63,83.7,2.66,76.04,18.87,Available,SAFE
Worker-4456,Mining Area,45.2,24.93,73.5,8.43,54.9,78.63,Available,SAFE
Worker-4457,Chemical Plant,38.81,52.94,63.71,9.9,74.21,61.21,Available,SAFE
Worker-4458,Assembly Line,46.95,46.51,37.92,7.02,71.96,91.61,Available,SAFE
Worker-4459,Mining Area,59.31,60.5,42.59,2.52,71.67,93.53,Available,WARNING
Worker-4460,Mining Area,40.33,44.89,59.94,8.53,87.23,56.62,Missing,WARNING
Worker-4461,Steel Furnace,48.62,24.24,50.65,4.54,87.08,41.68,Missing,SAFE
Worker-4462,Mining Area,45.16,68.77,86.14,1.44,70.66,17.35,Available,SAFE
Worker-4463,Power Station,60.91,46.81,29.37,8.25,74.84,35.02,Missing,CRITICAL
Worker-4464,Refinery Zone,44.61,13.05,30.01,1.08,74.58,35.16,Available,SAFE
Worker-4465,Chemical Plant,20.0,32.05,64.62,7.39,53.86,67.42,Available,SAFE
Worker-4466,Steel Furnace,29.75,37.55,79.89,5.22,74.97,26.63,Available,SAFE
Worker-4467,Steel Furnace,32.21,72.7,72.12,2.6,68.72,55.48,Missing,WARNING
Worker-4468,Refinery Zone,33.69,83.83,61.07,8.34,93.6,57.23,Missing,CRITICAL
Worker-4469,Mining Area,20.0,40.29,92.9,5.49,94.12,79.89,Missing,WARNING
Worker-4470,Refinery Zone,36.94,19.32,38.06,4.96,91.14,91.92,Available,SAFE
Worker-4471,Chemical Plant,52.62,48.56,79.24,6.33,94.05,22.09,Available,SAFE
Worker-4472,Power Station,20.0,48.33,72.09,5.6,48.73,11.81,Missing,SAFE
Worker-4473,Steel Furnace,48.51,38.03,36.55,5.19,73.92,31.52,Missing,SAFE
Worker-4474,Steel Furnace,38.38,41.64,48.81,8.76,44.85,40.38,Available,SAFE
Worker-4475,Refinery Zone,63.92,105.98,93.83,5.26,51.06,11.8,Missing,CRITICAL
Worker-4476,Steel Furnace,43.72,46.74,100.0,7.35,53.36,44.92,Missing,WARNING
Worker-4477,Steel Furnace,35.76,54.84,80.69,9.0,84.73,59.26,Available,SAFE
Worker-4478,Assembly Line,31.6,32.59,70.71,2.77,40.0,90.96,Available,SAFE
Worker-4479,Steel Furnace,66.25,52.58,63.06,4.65,42.39,26.71,Missing,WARNING
Worker-4480,Refinery Zone,57.11,0.0,75.77,8.78,67.8,25.2,Missing,CRITICAL
Worker-4481,Assembly Line,49.04,27.19,72.5,6.87,40.0,14.49,Missing,SAFE
Worker-4482,Steel Furnace,39.83,0.0,75.16,9.59,50.03,35.47,Missing,WARNING
Worker-4483,Refinery Zone,45.3,74.23,58.93,9.58,83.55,48.99,Missing,CRITICAL
Worker-4484,Power Station,65.9,48.44,75.64,4.75,104.11,77.36,Missing,CRITICAL
Worker-4485,Refinery Zone,60.55,51.22,82.34,9.06,86.37,73.83,Missing,CRITICAL
Worker-4486,Assembly Line,48.83,52.36,56.82,6.01,69.97,70.31,Missing,SAFE
Worker-4487,Power Station,36.4,38.06,81.13,8.9,60.28,87.6,Missing,WARNING
Worker-4488,Refinery Zone,22.77,9.79,25.42,7.0,49.02,40.46,Available,SAFE
Worker-4489,Steel Furnace,44.31,35.92,31.13,5.07,72.14,33.61,Available,SAFE
Worker-4490,Steel Furnace,75.97,61.6,55.8,2.5,88.96,34.04,Missing,WARNING
Worker-4491,Steel Furnace,70.56,16.44,52.92,7.36,81.12,27.28,Missing,CRITICAL
Worker-4492,Steel Furnace,40.4,61.6,71.72,1.12,70.14,26.49,Missing,SAFE
Worker-4493,Assembly Line,70.66,28.37,86.98,8.92,98.5,20.29,Missing,CRITICAL
Worker-4494,Power Station,71.56,49.35,44.23,1.15,116.54,15.14,Available,WARNING
Worker-4495,Mining Area,39.98,24.66,56.2,2.61,55.37,76.23,Missing,WARNING
Worker-4496,Power Station,40.69,69.19,72.47,5.82,75.31,94.58,Available,SAFE
Worker-4497,Steel Furnace,38.53,44.94,69.82,2.27,72.48,67.81,Available,SAFE
Worker-4498,Mining Area,35.94,26.64,48.7,1.06,100.74,45.21,Missing,WARNING
Worker-4499,Power Station,55.89,18.08,68.75,3.4,67.19,43.41,Missing,WARNING
Worker-4500,Steel Furnace,59.58,10.9,58.96,4.01,56.07,85.15,Available,WARNING
Worker-4501,Assembly Line,42.98,42.48,66.05,1.31,75.26,49.2,Missing,SAFE
Worker-4502,Assembly Line,21.38,17.04,74.37,1.17,68.88,75.87,Missing,WARNING
Worker-4503,Assembly Line,35.04,9.86,25.61,1.84,60.94,19.72,Missing,SAFE
Worker-4504,Assembly Line,58.32,31.07,68.01,3.6,62.94,85.09,Missing,WARNING
Worker-4505,Assembly Line,26.52,38.28,96.68,4.36,110.8,90.88,Missing,WARNING
Worker-4506,Mining Area,49.56,52.92,59.2,1.87,83.82,75.06,Missing,WARNING
Worker-4507,Chemical Plant,27.07,33.5,75.99,2.54,74.37,82.14,Available,SAFE
Worker-4508,Assembly Line,29.11,39.03,39.55,4.51,53.27,79.2,Available,SAFE
Worker-4509,Mining Area,33.88,85.45,76.3,9.26,67.57,90.58,Available,WARNING
Worker-4510,Mining Area,51.41,39.11,46.15,6.49,84.49,12.24,Available,SAFE
Worker-4511,Mining Area,60.32,67.78,49.0,6.65,84.72,25.2,Available,SAFE
Worker-4512,Mining Area,47.23,54.47,54.05,7.63,116.68,33.87,Available,SAFE
Worker-4513,Chemical Plant,29.52,57.61,71.52,6.65,76.1,14.25,Available,SAFE
Worker-4514,Chemical Plant,49.01,89.75,42.55,2.6,63.88,82.96,Missing,WARNING
Worker-4515,Chemical Plant,43.5,71.76,10.0,4.67,63.04,41.03,Available,SAFE
Worker-4516,Mining Area,81.07,59.95,79.03,3.86,73.39,59.16,Available,SAFE
Worker-4517,Refinery Zone,60.57,24.5,49.37,6.63,85.1,92.47,Missing,WARNING
Worker-4518,Mining Area,24.55,47.5,79.21,4.16,64.35,71.5,Missing,SAFE
Worker-4519,Refinery Zone,45.1,83.38,46.37,5.65,96.08,68.36,Missing,WARNING
Worker-4520,Steel Furnace,37.09,25.68,86.09,5.44,100.53,77.62,Available,WARNING
Worker-4521,Refinery Zone,60.57,43.78,42.34,4.56,97.48,66.75,Missing,WARNING
Worker-4522,Chemical Plant,29.41,46.0,79.12,1.7,52.32,66.3,Missing,SAFE
Worker-4523,Mining Area,55.51,25.05,75.44,2.83,71.84,89.37,Missing,WARNING
Worker-4524,Assembly Line,30.94,46.59,21.24,3.54,63.82,56.03,Missing,SAFE
Worker-4525,Power Station,20.0,0.0,86.54,8.42,73.46,36.96,Available,SAFE
Worker-4526,Assembly Line,38.93,51.71,60.52,1.86,65.58,91.97,Available,SAFE
Worker-4527,Assembly Line,49.41,64.33,56.3,4.35,65.79,50.87,Available,SAFE
Worker-4528,Steel Furnace,49.25,14.77,72.59,9.43,73.19,58.07,Available,SAFE
Worker-4529,Assembly Line,31.1,54.23,65.35,7.29,71.3,26.1,Available,SAFE
Worker-4530,Power Station,55.55,47.84,38.59,9.48,64.45,49.21,Missing,CRITICAL
Worker-4531,Refinery Zone,21.25,30.9,51.95,5.02,73.34,25.37,Missing,SAFE
Worker-4532,Mining Area,40.34,19.06,57.64,2.46,64.18,68.55,Available,SAFE
Worker-4533,Mining Area,46.35,24.79,48.0,1.8,80.95,72.19,Available,SAFE
Worker-4534,Assembly Line,40.96,8.66,88.06,4.23,88.75,94.87,Missing,WARNING
